text,text_lower,length,digit_count,alphabet_count,is_numeric,is_date,contains_currency,x,y,relative_x,relative_y,width,height,relative_width,relative_height,aspect_ratio,log_area,ocr_confidence,line_number,paragraph_number,block_number,previous_text,previous_x,previous_y,next_text,next_x,next_y,label,document,source
₹40.00,₹40.00,6,4,0,1,0,1,416,115,0.8813559322033898,0.2228682170542635,36,6,0.0762711864406779,0.0116279069767441,6.0,5.37989735354046,1.0,5,3,1,160.00,74,115,pepsi,20,131,ITEM_TOTAL,invoice_0096.png,synthetic
Pepsi,pepsi,5,0,5,0,0,0,20,131,0.0423728813559322,0.253875968992248,30,8,0.0635593220338983,0.0155038759689922,3.75,5.484796933490655,1.0,6,3,1,₹40.00,416,115,2l,54,131,PRODUCT,invoice_0096.png,synthetic
2L,2l,2,1,1,0,0,0,54,131,0.1144067796610169,0.253875968992248,12,6,0.0254237288135593,0.0116279069767441,2.0,4.290459441148391,1.0,6,3,1,pepsi,20,131,2,32,147,PRODUCT,invoice_0096.png,synthetic
2,2,1,1,0,1,0,0,32,147,0.0677966101694915,0.2848837209302325,6,6,0.0127118644067796,0.0116279069767441,1.0,3.610917912644224,1.0,7,3,1,2l,54,131,375,56,147,QUANTITY,invoice_0096.png,synthetic
375,375,3,3,0,1,0,0,56,147,0.1186440677966101,0.2848837209302325,18,6,0.0381355932203389,0.0116279069767441,3.0,4.691347882229144,1.0,7,3,1,2,32,147,₹750.00,410,147,UNIT_PRICE,invoice_0096.png,synthetic
₹750.00,₹750.00,7,5,0,1,0,1,410,147,0.8686440677966102,0.2848837209302325,42,6,0.0889830508474576,0.0116279069767441,7.0,5.53338948872752,1.0,7,3,1,375,56,147,maggi,20,163,ITEM_TOTAL,invoice_0096.png,synthetic
Maggi,maggi,5,0,5,0,0,0,20,163,0.0423728813559322,0.315891472868217,30,8,0.0635593220338983,0.0155038759689922,3.75,5.484796933490655,1.0,8,3,1,₹750.00,410,147,noodles,54,163,PRODUCT,invoice_0096.png,synthetic
Noodles,noodles,7,0,7,0,0,0,54,163,0.1144067796610169,0.315891472868217,42,6,0.0889830508474576,0.0116279069767441,7.0,5.53338948872752,1.0,8,3,1,maggi,20,163,70g,100,163,PRODUCT,invoice_0096.png,synthetic
70g,70g,3,2,1,0,0,0,100,163,0.211864406779661,0.315891472868217,18,8,0.0381355932203389,0.0155038759689922,2.25,4.976733742420574,1.0,8,3,1,noodles,54,163,1,32,179,PRODUCT,invoice_0096.png,synthetic
1,1,1,1,0,1,0,0,32,179,0.0677966101694915,0.3468992248062015,6,6,0.0127118644067796,0.0116279069767441,1.0,3.610917912644224,1.0,9,3,1,70g,100,163,308.50,56,179,QUANTITY,invoice_0096.png,synthetic
308.50,308.50,6,5,0,1,0,1,56,179,0.1186440677966101,0.3468992248062015,36,6,0.0762711864406779,0.0116279069767441,6.0,5.37989735354046,1.0,9,3,1,1,32,179,308.50,416,179,UNIT_PRICE,invoice_0096.png,synthetic
308.50,308.50,6,5,0,1,0,1,416,179,0.8813559322033898,0.3468992248062015,36,6,0.0762711864406779,0.0116279069767441,6.0,5.37989735354046,1.0,9,3,1,308.50,56,179,sundrop,20,195,ITEM_TOTAL,invoice_0096.png,synthetic
Sundrop,sundrop,7,0,7,0,0,0,20,195,0.0423728813559322,0.377906976744186,42,8,0.0889830508474576,0.0155038759689922,5.25,5.820082930352362,1.0,10,3,1,308.50,416,179,oil,66,195,PRODUCT,invoice_0096.png,synthetic
Oil,oil,3,0,3,0,0,0,66,195,0.1398305084745762,0.377906976744186,18,6,0.0381355932203389,0.0116279069767441,3.0,4.691347882229144,1.0,10,3,1,sundrop,20,195,1l,88,195,PRODUCT,invoice_0096.png,synthetic
1L,1l,2,1,1,0,0,0,88,195,0.1864406779661017,0.377906976744186,12,6,0.0254237288135593,0.0116279069767441,2.0,4.290459441148391,1.0,10,3,1,oil,66,195,0.5,32,211,PRODUCT,invoice_0096.png,synthetic
0.5,0.5,3,2,0,1,0,0,32,211,0.0677966101694915,0.4089147286821705,18,6,0.0381355932203389,0.0116279069767441,3.0,4.691347882229144,1.0,11,3,1,1l,88,195,447.00,68,211,QUANTITY,invoice_0096.png,synthetic
447.00,447.00,6,5,0,1,0,1,68,211,0.1440677966101695,0.4089147286821705,36,6,0.0762711864406779,0.0116279069767441,6.0,5.37989735354046,1.0,11,3,1,0.5,32,211,223.50,416,211,UNIT_PRICE,invoice_0096.png,synthetic
223.50,223.50,6,5,0,1,0,1,416,211,0.8813559322033898,0.4089147286821705,36,6,0.0762711864406779,0.0116279069767441,6.0,5.37989735354046,1.0,11,3,1,447.00,68,211,fortune,20,227,ITEM_TOTAL,invoice_0096.png,synthetic
Fortune,fortune,7,0,7,0,0,0,20,227,0.0423728813559322,0.439922480620155,42,6,0.0889830508474576,0.0116279069767441,7.0,5.53338948872752,1.0,12,3,1,223.50,416,211,sunflower,66,227,PRODUCT,invoice_0096.png,synthetic
Sunflower,sunflower,9,0,9,0,0,0,66,227,0.1398305084745762,0.439922480620155,54,6,0.1144067796610169,0.0116279069767441,9.0,5.783825182329737,1.0,12,3,1,fortune,20,227,oil,124,227,PRODUCT,invoice_0096.png,synthetic
Oil,oil,3,0,3,0,0,0,124,227,0.2627118644067797,0.439922480620155,18,6,0.0381355932203389,0.0116279069767441,3.0,4.691347882229144,1.0,12,3,1,sunflower,66,227,1l,146,227,PRODUCT,invoice_0096.png,synthetic
1L,1l,2,1,1,0,0,0,146,227,0.3093220338983051,0.439922480620155,12,6,0.0254237288135593,0.0116279069767441,2.0,4.290459441148391,1.0,12,3,1,oil,124,227,6,32,243,PRODUCT,invoice_0096.png,synthetic
6,6,1,1,0,1,0,0,32,243,0.0677966101694915,0.4709302325581395,6,6,0.0127118644067796,0.0116279069767441,1.0,3.610917912644224,1.0,13,3,1,1l,146,227,280.00,56,243,QUANTITY,invoice_0096.png,synthetic
280.00,280.00,6,5,0,1,0,1,56,243,0.1186440677966101,0.4709302325581395,36,6,0.0762711864406779,0.0116279069767441,6.0,5.37989735354046,1.0,13,3,1,6,32,243,1680.00,410,243,UNIT_PRICE,invoice_0096.png,synthetic
1680.00,1680.00,7,6,0,1,0,1,410,243,0.8686440677966102,0.4709302325581395,42,6,0.0889830508474576,0.0116279069767441,7.0,5.53338948872752,1.0,13,3,1,280.00,56,243,horlicks,20,259,ITEM_TOTAL,invoice_0096.png,synthetic
Horlicks,horlicks,8,0,8,0,0,0,20,259,0.0423728813559322,0.501937984496124,48,6,0.1016949152542373,0.0116279069767441,8.0,5.666426688112432,1.0,14,3,1,1680.00,410,243,500g,72,259,PRODUCT,invoice_0096.png,synthetic
500g,500g,4,3,1,0,0,0,72,259,0.1525423728813559,0.501937984496124,24,8,0.0508474576271186,0.0155038759689922,3.0,5.262690188904886,1.0,14,3,1,horlicks,20,259,24,32,275,PRODUCT,invoice_0096.png,synthetic
24,24,2,2,0,1,0,0,32,275,0.0677966101694915,0.5329457364341085,12,6,0.0254237288135593,0.0116279069767441,2.0,4.290459441148391,1.0,15,3,1,500g,72,259,98.50,62,275,QUANTITY,invoice_0096.png,synthetic
98.50,98.50,5,4,0,1,0,1,62,275,0.1313559322033898,0.5329457364341085,30,6,0.0635593220338983,0.0116279069767441,5.0,5.198497031265826,1.0,15,3,1,24,32,275,2364,428,275,UNIT_PRICE,invoice_0096.png,synthetic
2364,2364,4,4,0,1,0,0,428,275,0.9067796610169492,0.5329457364341085,24,6,0.0508474576271186,0.0116279069767441,4.0,4.976733742420574,1.0,15,3,1,98.50,62,275,amul,20,291,ITEM_TOTAL,invoice_0096.png,synthetic
Amul,amul,4,0,4,0,0,0,20,291,0.0423728813559322,0.563953488372093,24,6,0.0508474576271186,0.0116279069767441,4.0,4.976733742420574,1.0,16,3,1,2364,428,275,butter,48,291,PRODUCT,invoice_0096.png,synthetic
Butter,butter,6,0,6,0,0,0,48,291,0.1016949152542373,0.563953488372093,36,6,0.0762711864406779,0.0116279069767441,6.0,5.37989735354046,1.0,16,3,1,amul,20,291,100g,88,291,PRODUCT,invoice_0096.png,synthetic
100g,100g,4,3,1,0,0,0,88,291,0.1864406779661017,0.563953488372093,24,8,0.0508474576271186,0.0155038759689922,3.0,5.262690188904886,1.0,16,3,1,butter,48,291,0.5,32,307,PRODUCT,invoice_0096.png,synthetic
0.5,0.5,3,2,0,1,0,0,32,307,0.0677966101694915,0.5949612403100775,18,6,0.0381355932203389,0.0116279069767441,3.0,4.691347882229144,1.0,17,3,1,100g,88,291,23.00,68,307,QUANTITY,invoice_0096.png,synthetic
23.00,23.00,5,4,0,1,0,1,68,307,0.1440677966101695,0.5949612403100775,30,6,0.0635593220338983,0.0116279069767441,5.0,5.198497031265826,1.0,17,3,1,0.5,32,307,11.50,422,307,UNIT_PRICE,invoice_0096.png,synthetic
11.50,11.50,5,4,0,1,0,1,422,307,0.8940677966101694,0.5949612403100775,30,6,0.0635593220338983,0.0116279069767441,5.0,5.198497031265826,1.0,17,3,1,23.00,68,307,dettol,20,323,ITEM_TOTAL,invoice_0096.png,synthetic
Dettol,dettol,6,0,6,0,0,0,20,323,0.0423728813559322,0.625968992248062,36,6,0.0762711864406779,0.0116279069767441,6.0,5.37989735354046,1.0,18,3,1,11.50,422,307,soap,60,323,PRODUCT,invoice_0096.png,synthetic
Soap,soap,4,0,4,0,0,0,60,323,0.1271186440677966,0.625968992248062,24,8,0.0508474576271186,0.0155038759689922,3.0,5.262690188904886,1.0,18,3,1,dettol,20,323,125g,88,323,PRODUCT,invoice_0096.png,synthetic
125g,125g,4,3,1,0,0,0,88,323,0.1864406779661017,0.625968992248062,24,8,0.0508474576271186,0.0155038759689922,3.0,5.262690188904886,1.0,18,3,1,soap,60,323,1,32,339,PRODUCT,invoice_0096.png,synthetic
1,1,1,1,0,1,0,0,32,339,0.0677966101694915,0.6569767441860465,6,6,0.0127118644067796,0.0116279069767441,1.0,3.610917912644224,1.0,19,3,1,125g,88,323,221.00,56,339,QUANTITY,invoice_0096.png,synthetic
221.00,221.00,6,5,0,1,0,1,56,339,0.1186440677966101,0.6569767441860465,36,6,0.0762711864406779,0.0116279069767441,6.0,5.37989735354046,1.0,19,3,1,1,32,339,₹221.00,410,339,UNIT_PRICE,invoice_0096.png,synthetic
₹221.00,₹221.00,7,5,0,1,0,1,410,339,0.8686440677966102,0.6569767441860465,42,6,0.0889830508474576,0.0116279069767441,7.0,5.53338948872752,1.0,19,3,1,221.00,56,339,haldiram,20,355,ITEM_TOTAL,invoice_0096.png,synthetic
Haldiram,haldiram,8,0,8,0,0,0,20,355,0.0423728813559322,0.687984496124031,48,6,0.1016949152542373,0.0116279069767441,8.0,5.666426688112432,1.0,20,3,1,₹221.00,410,339,bhujia,72,355,PRODUCT,invoice_0096.png,synthetic
Bhujia,bhujia,6,0,6,0,0,0,72,355,0.1525423728813559,0.687984496124031,36,8,0.0762711864406779,0.0155038759689922,4.5,5.666426688112432,1.0,20,3,1,haldiram,20,355,400g,112,355,PRODUCT,invoice_0096.png,synthetic
400g,400g,4,3,1,0,0,0,112,355,0.2372881355932203,0.687984496124031,24,8,0.0508474576271186,0.0155038759689922,3.0,5.262690188904886,1.0,20,3,1,bhujia,72,355,5,32,371,PRODUCT,invoice_0096.png,synthetic
5,5,1,1,0,1,0,0,32,371,0.0677966101694915,0.7189922480620154,6,6,0.0127118644067796,0.0116279069767441,1.0,3.610917912644224,1.0,21,3,1,400g,112,355,₹181.50,56,371,QUANTITY,invoice_0096.png,synthetic
₹181.50,₹181.50,7,5,0,1,0,1,56,371,0.1186440677966101,0.7189922480620154,42,6,0.0889830508474576,0.0116279069767441,7.0,5.53338948872752,1.0,21,3,1,5,32,371,907.50,416,371,UNIT_PRICE,invoice_0096.png,synthetic
907.50,907.50,6,5,0,1,0,1,416,371,0.8813559322033898,0.7189922480620154,36,6,0.0762711864406779,0.0116279069767441,6.0,5.37989735354046,1.0,21,3,1,₹181.50,56,371,subtotal,20,403,ITEM_TOTAL,invoice_0096.png,synthetic
Subtotal,subtotal,8,0,8,0,0,0,20,403,0.0423728813559322,0.7810077519379846,48,6,0.1016949152542373,0.0116279069767441,8.0,5.666426688112432,1.0,22,4,1,907.50,416,371,₹6506.00,404,403,O,invoice_0096.png,synthetic
₹6506.00,₹6506.00,8,6,0,1,0,1,404,403,0.8559322033898306,0.7810077519379846,48,6,0.1016949152542373,0.0116279069767441,8.0,5.666426688112432,1.0,22,4,1,subtotal,20,403,gst 12%,20,419,SUBTOTAL,invoice_0096.png,synthetic
GST 12%,gst 12%,7,2,3,0,0,0,20,419,0.0423728813559322,0.812015503875969,42,6,0.0889830508474576,0.0116279069767441,7.0,5.53338948872752,1.0,23,4,1,₹6506.00,404,403,780.72,416,419,O,invoice_0096.png,synthetic
780.72,780.72,6,5,0,1,0,1,416,419,0.8813559322033898,0.812015503875969,36,6,0.0762711864406779,0.0116279069767441,6.0,5.37989735354046,1.0,23,4,1,gst 12%,20,419,total,20,451,O,invoice_0096.png,synthetic
TOTAL,total,5,0,5,0,0,0,20,451,0.0423728813559322,0.874031007751938,30,6,0.0635593220338983,0.0116279069767441,5.0,5.198497031265826,1.0,24,5,1,780.72,416,419,7286.72,410,451,O,invoice_0096.png,synthetic
7286.72,7286.72,7,6,0,1,0,1,410,451,0.8686440677966102,0.874031007751938,42,6,0.0889830508474576,0.0116279069767441,7.0,5.53338948872752,1.0,24,5,1,total,20,451,paid,20,467,TOTAL,invoice_0096.png,synthetic
PAID,paid,4,0,4,0,0,0,20,467,0.0423728813559322,0.9050387596899224,24,6,0.0508474576271186,0.0116279069767441,4.0,4.976733742420574,1.0,25,5,1,7286.72,410,451,₹7286.72,404,467,O,invoice_0096.png,synthetic
₹7286.72,₹7286.72,8,6,0,1,0,1,404,467,0.8559322033898306,0.9050387596899224,48,6,0.1016949152542373,0.0116279069767441,8.0,5.666426688112432,1.0,25,5,1,paid,20,467,,0,0,PAID,invoice_0096.png,synthetic
INVOICE,invoice,7,0,7,0,0,0,517,28,0.4611953612845673,0.0570264765784114,86,15,0.0767172167707404,0.0305498981670061,5.733333333333333,7.1631723908466425,1.0,1,1,1,,0,0,balaji,63,65,O,invoice_0097.png,synthetic
Balaji,balaji,6,0,6,0,0,0,63,65,0.0561998215878679,0.1323828920570264,35,13,0.031222123104371,0.0264765784114052,2.6923076923076925,6.1224928095143865,1.0,2,2,1,invoice,517,28,supplier,102,65,SUPPLIER,invoice_0097.png,synthetic
Supplier,supplier,8,0,8,0,0,0,102,65,0.0909901873327386,0.1323828920570264,53,13,0.047279214986619,0.0264765784114052,4.076923076923077,6.536691597591305,1.0,2,2,1,balaji,63,65,invoice #,567,65,SUPPLIER,invoice_0097.png,synthetic
Invoice #,invoice #,9,0,7,0,0,0,567,65,0.5057983942908117,0.1323828920570264,53,10,0.047279214986619,0.020366598778004,5.3,6.274762021241939,1.0,2,2,1,supplier,102,65,440698,626,65,O,invoice_0097.png,synthetic
440698,440698,6,6,0,1,0,0,626,65,0.5584299732381802,0.1323828920570264,43,10,0.0383586083853702,0.020366598778004,4.3,6.066108090103747,1.0,2,2,1,invoice #,567,65,"644,",63,86,INVOICE_NUMBER,invoice_0097.png,synthetic
"644,","644,",4,3,0,1,0,0,63,86,0.0561998215878679,0.175152749490835,25,12,0.0223015165031222,0.0244399185336048,2.083333333333333,5.707110264748875,1.0,3,2,1,440698,626,65,mg,92,86,O,invoice_0097.png,synthetic
MG,mg,2,0,2,0,0,0,92,86,0.0820695807314897,0.175152749490835,21,10,0.0187332738626226,0.020366598778004,2.1,5.351858133476067,1.0,3,2,1,"644,",63,86,road,117,86,O,invoice_0097.png,synthetic
Road,road,4,0,4,0,0,0,117,86,0.1043710972346119,0.175152749490835,31,10,0.0276538804638715,0.020366598778004,3.1,5.739792912179234,1.0,3,2,1,mg,92,86,dt:,567,86,O,invoice_0097.png,synthetic
Dt:,dt:,3,0,2,0,0,0,567,86,0.5057983942908117,0.175152749490835,17,10,0.0151650312221231,0.020366598778004,1.7,5.14166355650266,1.0,3,2,1,road,117,86,24-12-2026,590,86,O,invoice_0097.png,synthetic
24-12-2026,24-12-2026,10,8,0,0,1,0,590,86,0.5263157894736842,0.175152749490835,67,10,0.0597680642283675,0.020366598778004,6.7,6.508769136971682,1.0,3,2,1,dt:,567,86,jaipur,63,107,DATE,invoice_0097.png,synthetic
Jaipur,jaipur,6,0,6,0,0,0,63,107,0.0561998215878679,0.2179226069246435,36,13,0.0321141837644959,0.0264765784114052,2.769230769230769,6.150602768446279,1.0,4,2,1,24-12-2026,590,86,bill to:,63,134,O,invoice_0097.png,synthetic
Bill To:,bill to:,8,0,6,0,0,0,63,134,0.0561998215878679,0.2729124236252546,38,10,0.0338983050847457,0.020366598778004,3.8,5.942799375126701,1.0,5,3,1,jaipur,63,107,amit,73,155,O,invoice_0097.png,synthetic
Amit,amit,4,0,4,0,0,0,73,155,0.0651204281891168,0.3156822810590631,30,10,0.0267618198037466,0.020366598778004,3.0,5.707110264748875,1.0,6,3,1,bill to:,63,134,kumar,107,155,CUSTOMER,invoice_0097.png,synthetic
Kumar,kumar,5,0,5,0,0,0,107,155,0.095450490633363,0.3156822810590631,42,10,0.0374665477252453,0.020366598778004,4.2,6.042632833682381,1.0,6,3,1,amit,73,155,"168,",73,176,CUSTOMER,invoice_0097.png,synthetic
"168,","168,",4,3,0,1,0,0,73,176,0.0651204281891168,0.3584521384928716,25,12,0.0223015165031222,0.0244399185336048,2.083333333333333,5.707110264748875,1.0,7,3,1,kumar,107,155,nashik,102,176,O,invoice_0097.png,synthetic
Nashik,nashik,6,0,6,0,0,0,102,176,0.0909901873327386,0.3584521384928716,40,10,0.0356824264049955,0.020366598778004,4.0,5.993961427306569,1.0,7,3,1,"168,",73,176,description,63,219,O,invoice_0097.png,synthetic
Description,description,11,0,11,0,0,0,63,219,0.0561998215878679,0.4460285132382892,72,13,0.0642283675289919,0.0264765784114052,5.538461538461538,6.842683282238422,1.0,8,4,1,nashik,102,176,qty,461,219,O,invoice_0097.png,synthetic
Qty,qty,3,0,3,0,0,0,461,219,0.4112399643175736,0.4460285132382892,22,13,0.0196253345227475,0.0264765784114052,1.6923076923076923,5.659482215759621,1.0,8,4,1,description,63,219,rate,659,219,O,invoice_0097.png,synthetic
Rate,rate,4,0,4,0,0,0,659,219,0.5878679750223015,0.4460285132382892,28,10,0.0249776984834968,0.020366598778004,2.8,5.638354669333745,1.0,8,4,1,qty,461,219,total,857,219,O,invoice_0097.png,synthetic
Total,total,5,0,5,0,0,0,857,219,0.7644959857270295,0.4460285132382892,30,10,0.0267618198037466,0.020366598778004,3.0,5.707110264748875,1.0,8,4,1,rate,659,219,tata,63,237,O,invoice_0097.png,synthetic
Tata,tata,4,0,4,0,0,0,63,237,0.0561998215878679,0.4826883910386965,25,10,0.0223015165031222,0.020366598778004,2.5,5.525452939131784,1.0,9,4,1,total,857,219,salt,92,237,PRODUCT,invoice_0097.png,synthetic
Salt,salt,4,0,4,0,0,0,92,237,0.0820695807314897,0.4826883910386965,23,10,0.0205173951828724,0.020366598778004,2.3,5.442417710521793,1.0,9,4,1,tata,63,237,1kg,119,237,PRODUCT,invoice_0097.png,synthetic
1kg,1kg,3,1,2,0,0,0,119,237,0.1061552185548617,0.4826883910386965,21,13,0.0187332738626226,0.0264765784114052,1.6153846153846154,5.613128106388071,1.0,9,4,1,salt,92,237,3,461,237,PRODUCT,invoice_0097.png,synthetic
3,3,1,1,0,1,0,0,461,237,0.4112399643175736,0.4826883910386965,7,10,0.0062444246208742,0.020366598778004,0.7,4.262679877041316,1.0,9,4,1,1kg,119,237,rs. 276.00,659,237,QUANTITY,invoice_0097.png,synthetic
Rs. 276.00,rs. 276.00,10,5,2,0,0,1,659,237,0.5878679750223015,0.4826883910386965,63,10,0.0561998215878679,0.020366598778004,6.3,6.447305862541213,1.0,9,4,1,3,461,237,₹828.00,857,237,UNIT_PRICE,invoice_0097.png,synthetic
₹828.00,₹828.00,7,5,0,1,0,1,857,237,0.7644959857270295,0.4826883910386965,47,10,0.0419268510258697,0.020366598778004,4.7,6.154858094016418,1.0,9,4,1,rs. 276.00,659,237,catch,63,258,ITEM_TOTAL,invoice_0097.png,synthetic
Catch,catch,5,0,5,0,0,0,63,258,0.0561998215878679,0.5254582484725051,34,10,0.0303300624442462,0.020366598778004,3.4,5.831882477283517,1.0,10,4,1,₹828.00,857,237,pepper,101,258,PRODUCT,invoice_0097.png,synthetic
Pepper,pepper,6,0,6,0,0,0,101,258,0.0900981266726137,0.5254582484725051,43,13,0.0383586083853702,0.0264765784114052,3.3076923076923075,6.327936783729195,1.0,10,4,1,catch,63,258,100g,148,258,PRODUCT,invoice_0097.png,synthetic
100g,100g,4,3,1,0,0,0,148,258,0.1320249776984835,0.5254582484725051,29,13,0.0258697591436217,0.0264765784114052,2.230769230769231,5.934894195619588,1.0,10,4,1,pepper,101,258,20,461,258,PRODUCT,invoice_0097.png,synthetic
20,20,2,2,0,1,0,0,461,258,0.4112399643175736,0.5254582484725051,14,10,0.0124888492417484,0.020366598778004,1.4,4.948759890378168,1.0,10,4,1,100g,148,258,rs. 202.50,659,258,QUANTITY,invoice_0097.png,synthetic
Rs. 202.50,rs. 202.50,10,5,2,0,0,1,659,258,0.5878679750223015,0.5254582484725051,63,10,0.0561998215878679,0.020366598778004,6.3,6.447305862541213,1.0,10,4,1,20,461,258,4050.00,857,258,UNIT_PRICE,invoice_0097.png,synthetic
4050.00,4050.00,7,6,0,1,0,1,857,258,0.7644959857270295,0.5254582484725051,47,10,0.0419268510258697,0.020366598778004,4.7,6.154858094016418,1.0,10,4,1,rs. 202.50,659,258,rin,63,279,ITEM_TOTAL,invoice_0097.png,synthetic
Rin,rin,3,0,3,0,0,0,63,279,0.0561998215878679,0.5682281059063137,20,10,0.0178412132024977,0.020366598778004,2.0,5.303304908059076,1.0,11,4,1,4050.00,857,258,bar,87,279,PRODUCT,invoice_0097.png,synthetic
Bar,bar,3,0,3,0,0,0,87,279,0.0776092774308652,0.5682281059063137,21,10,0.0187332738626226,0.020366598778004,2.1,5.351858133476067,1.0,11,4,1,rin,63,279,200g,112,279,PRODUCT,invoice_0097.png,synthetic
200g,200g,4,3,1,0,0,0,112,279,0.0999107939339875,0.5682281059063137,29,13,0.0258697591436217,0.0264765784114052,2.230769230769231,5.934894195619588,1.0,11,4,1,bar,87,279,0.5,461,279,PRODUCT,invoice_0097.png,synthetic
0.5,0.5,3,2,0,1,0,0,461,279,0.4112399643175736,0.5682281059063137,18,10,0.0160570918822479,0.020366598778004,1.8,5.198497031265826,1.0,11,4,1,200g,112,279,₹49.00,659,279,QUANTITY,invoice_0097.png,synthetic
₹49.00,₹49.00,6,4,0,1,0,1,659,279,0.5878679750223015,0.5682281059063137,40,10,0.0356824264049955,0.020366598778004,4.0,5.993961427306569,1.0,11,4,1,0.5,461,279,24.50,857,279,UNIT_PRICE,invoice_0097.png,synthetic
24.50,24.50,5,4,0,1,0,1,857,279,0.7644959857270295,0.5682281059063137,33,10,0.0294380017841213,0.020366598778004,3.3,5.802118375377063,1.0,11,4,1,₹49.00,659,279,wagh,63,300,ITEM_TOTAL,invoice_0097.png,synthetic
Wagh,wagh,4,0,4,0,0,0,63,300,0.0561998215878679,0.6109979633401222,33,13,0.0294380017841213,0.0264765784114052,2.5384615384615383,6.063785208687608,1.0,12,4,1,24.50,857,279,bakri,100,300,PRODUCT,invoice_0097.png,synthetic
Bakri,bakri,5,0,5,0,0,0,100,300,0.0892060660124888,0.6109979633401222,30,10,0.0267618198037466,0.020366598778004,3.0,5.707110264748875,1.0,12,4,1,wagh,63,300,tea,134,300,PRODUCT,invoice_0097.png,synthetic
Tea,tea,3,0,3,0,0,0,134,300,0.119536128456735,0.6109979633401222,21,10,0.0187332738626226,0.020366598778004,2.1,5.351858133476067,1.0,12,4,1,bakri,100,300,250g,159,300,PRODUCT,invoice_0097.png,synthetic
250g,250g,4,3,1,0,0,0,159,300,0.1418376449598572,0.6109979633401222,29,13,0.0258697591436217,0.0264765784114052,2.230769230769231,5.934894195619588,1.0,12,4,1,tea,134,300,1,461,300,PRODUCT,invoice_0097.png,synthetic
1,1,1,1,0,1,0,0,461,300,0.4112399643175736,0.6109979633401222,7,10,0.0062444246208742,0.020366598778004,0.7,4.262679877041316,1.0,12,4,1,250g,159,300,rs. 391.00,659,300,QUANTITY,invoice_0097.png,synthetic
Rs. 391.00,rs. 391.00,10,5,2,0,0,1,659,300,0.5878679750223015,0.6109979633401222,63,10,0.0561998215878679,0.020366598778004,6.3,6.447305862541213,1.0,12,4,1,1,461,300,391.00,857,300,UNIT_PRICE,invoice_0097.png,synthetic
391.00,391.00,6,5,0,1,0,1,857,300,0.7644959857270295,0.6109979633401222,40,10,0.0356824264049955,0.020366598778004,4.0,5.993961427306569,1.0,12,4,1,rs. 391.00,659,300,subtotal:,560,329,ITEM_TOTAL,invoice_0097.png,synthetic
Subtotal:,subtotal:,9,0,8,0,0,0,560,329,0.4995539696699375,0.670061099796334,51,10,0.0454950936663693,0.020366598778004,5.1,6.236369590203704,1.0,13,5,1,391.00,857,300,₹5293.50,958,329,O,invoice_0097.png,synthetic
₹5293.50,₹5293.50,8,6,0,1,0,1,958,329,0.8545941123996432,0.670061099796334,54,10,0.0481712756467439,0.020366598778004,5.4,6.293419278846481,1.0,13,5,1,subtotal:,560,329,discount (15%):,560,343,SUBTOTAL,invoice_0097.png,synthetic
Discount (15%):,discount (15%):,15,2,8,0,0,0,560,343,0.4995539696699375,0.6985743380855397,93,13,0.0829616413916146,0.0264765784114052,7.153846153846154,7.098375638590786,1.0,14,5,1,₹5293.50,958,329,rs. 794.02,958,343,O,invoice_0097.png,synthetic
Rs. 794.02,rs. 794.02,10,5,2,0,0,1,958,343,0.8545941123996432,0.6985743380855397,64,10,0.0570918822479928,0.020366598778004,6.4,6.46302945692067,1.0,14,5,1,discount (15%):,560,343,gst 12%:,560,360,DISCOUNT,invoice_0097.png,synthetic
GST 12%:,gst 12%:,8,2,3,0,0,0,560,360,0.4995539696699375,0.7331975560081466,60,10,0.0535236396074933,0.020366598778004,6.0,6.398594934535208,1.0,15,5,1,rs. 794.02,958,343,539.94,958,360,O,invoice_0097.png,synthetic
539.94,539.94,6,5,0,1,0,1,958,360,0.8545941123996432,0.7331975560081466,40,10,0.0356824264049955,0.020366598778004,4.0,5.993961427306569,1.0,15,5,1,gst 12%:,560,360,net amount:,560,378,O,invoice_0097.png,synthetic
Net Amount:,net amount:,11,0,9,0,0,0,560,378,0.4995539696699375,0.769857433808554,72,10,0.0642283675289919,0.020366598778004,7.2,6.580639137284949,1.0,16,5,1,539.94,958,360,5039.42,958,378,O,invoice_0097.png,synthetic
5039.42,5039.42,7,6,0,1,0,1,958,378,0.8545941123996432,0.769857433808554,47,10,0.0419268510258697,0.020366598778004,4.7,6.154858094016418,1.0,16,5,1,net amount:,560,378,amount paid:,559,392,TOTAL,invoice_0097.png,synthetic
Amount Paid:,amount paid:,12,0,10,0,0,0,559,392,0.4986619090098126,0.7983706720977597,79,10,0.0704727921498662,0.020366598778004,7.9,6.673297967767654,1.0,17,5,1,5039.42,958,378,"5,039.42",958,392,O,invoice_0097.png,synthetic
"5,039.42","5,039.42",8,6,0,1,0,1,958,392,0.8545941123996432,0.7983706720977597,51,12,0.0454950936663693,0.0244399185336048,4.25,6.418364935936212,1.0,17,5,1,amount paid:,559,392,,0,0,PAID,invoice_0097.png,synthetic
INVOICE,invoice,7,0,7,0,0,0,561,40,0.4690635451505017,0.0637958532695374,74,12,0.0618729096989966,0.0191387559808612,6.166666666666667,6.790097235513905,1.0,1,1,1,,0,0,durga,59,76,O,invoice_0099.png,synthetic
